"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Warenwert: Hauptlager";"Warenwert Gesamt:";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0"
"23032";"HEALTHY BOY BRAND, Helle Sojasauce, 300 ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">43 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">4,2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Davon Zucker</td>\n<td class=""col-2"">3,3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Fetts‰ure</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">7 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">22,6 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Thailand <br /> Hersteller/Importer: YAN WAL YUN CO., LTD.<br />12/8 Moo 6, Rama 2 Rd., Thachin, Samutsakorn 74000, Thailand. <br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8850206011124";"HEALTHY BOY BRAND";"";"20000";"";0;1;1;1;"0,578";0;0;0;"2020-12-14T23:38:19.866Z";"2022-06-15T14:54:55.995Z";"-2";"";"1,99";;"0";"";"";"1";"";"0,61";;1
"23033";"HEALTHY BOY BRAND, Helle Soja Soﬂe, 700 ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">43 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">4,2 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Davon Zucker</td>\n<td class=""col-2"">3,3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Fetts‰ure</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1""></td>\n<td class=""col-2""></td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">7 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">22,6 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Thailand <br /> Hersteller/Importer: YAN WAL YUN CO., LTD.<br />12/8 Moo 6, Rama 2 Rd., Thachin, Samutsakorn 74000, Thailand. <br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8850206011025";"HEALTHY BOY BRAND";"";"20000";"";0;1;1;1;"0,7";0;0;0;"2020-12-14T23:38:19.932Z";"2021-12-28T17:41:32.686Z";"0";"";"2,79";;"0";;;;;;;
"16046";"THAI DANCER, Tamarind paste 435g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">93 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">21 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3,5 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">14 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1,2 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table><p>Ursprungsland : Thailand</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8852646014352";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:38:19.983Z";"2021-12-28T17:41:33.550Z";"0";"";"2,64";;"0";;;;;;;
"21006";"Cap Ibu, Chilipaste (Sambal) Balado, 240 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">725 kcal</td>\n<td class=""col-1"">Sodium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">12,1 g</td>\n<td class=""col-1"">Protein</td>\n<td class=""col-2"">3,5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">12,1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4,3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1,57 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Energie (kj)</td>\n<td class=""col-2"">0 kj</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesia <br /> Hersteller/Importer: NESIA FOOD <br />Den Haag, Netherland</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8993440140004";"CAP IBU";"";"20000";"";0;1;1;1;"0,424";0;0;0;"2020-12-14T23:38:20.034Z";"2022-02-24T12:48:56.810Z";"5";"0";"3,5";;"0";;;;;;;
"21074";"ABC, Chilisoﬂe extra Scharf, 335 ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 mL</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">180 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0,7 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">41 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">27 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1,5 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">6,5 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Heinz ABC Indonesia <br /> Jalan Bendungan Walahar, RT.007/RW.002, Walahar, Klari, Kabupaten Karawang, Jawa Barat 41371, Indonesia. <br />p:  62 267 431431</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994907000022";"ABC";"";"20000";"";0;1;1;1;"0,614";0;0;0;"2020-12-14T23:38:20.166Z";"2022-06-18T10:34:52.920Z";"-7";"";"2,89";;"0";"";"";"1";"";"1,5";;1
"21075";"ABC, Chilipastegr¸n, 180 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 10 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><colgroup><col class=""col-1"" /><col class=""col-2"" /><col class=""col-1"" /><col class=""col-2"" /></colgroup>\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">10</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">2,5 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<p>†</p>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Heinz ABC Indonesia <br /> Jalan Bendungan Walahar, RT.007/RW.002,<br /> Walahar, Klari, Kabupaten Karawang,<br /> Jawa Barat 41371, Indonesia. <br />p: +62 267 431431</p>";"Hauptlager";"Hauptlager";"";"";"";"";"711844120570";"ABC";"";"20000";"";0;1;1;1;"0,338";0;0;0;"2020-12-14T23:38:20.199Z";"2021-12-28T17:41:36.415Z";"0";"0";"3,89";;"0";"";"";"1";"";"2,1";;1
"21076";"DUA BELIBIS, Chilli Soﬂe, 24 x 9 g";"<div class=""pd-ToggleBox__trigger""><h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2><p>Portion pro 100 g</p><table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td><td class=""col-2"">250 kcal</td><td class=""col-1"">Natrium</td><td class=""col-2"">0 g</td></tr><tr><td class=""col-1"">Fette gesamt</td><td class=""col-2"">0 g</td><td class=""col-1"">Kalium</td><td class=""col-2"">0 g</td></tr><tr><td class=""col-1 sub"">Ges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Kohlenhydrate gesamt</td><td class=""col-2"">60 g</td></tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Ballaststoffe</td><td class=""col-2"">0 g</td></tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Zucker</td><td class=""col-2"">50 g</td></tr><tr><td class=""col-1 sub"">Trans</td><td class=""col-2"">0 g</td><td class=""col-1"">Eiweiﬂ</td><td class=""col-2"">0 g</td></tr><tr class=""last""><td class=""col-1"">Cholesterin</td><td class=""col-2"">0 mg</td><td class=""col-1"">Salz</td><td class=""col-2"">5,5 g</td></tr><tr class=""alt""><td class=""col-1"">Vitamin A</td><td class=""col-2"">0%</td><td class=""col-1"">Kalzium</td><td class=""col-2"">0%</td></tr><tr class=""last""><td class=""col-1"">Vitamin C</td><td class=""col-2"">0%</td><td class=""col-1"">Eisen</td><td class=""col-2"">0%</td></tr></tbody></table></div><p>Ursprungsland : Indonesien <br> Hersteller/Importer: PT. Gunacipta Multirasa <br> Jl. Faliman Jaya No. 1 Daan Mogot KM 19, Jurumudi - Tangerang 15124, Tangerang, Indonesia. <br>p: ( 6221) 544 2573-75</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8992984910111";"DUA BELIBIS";"";"20000";"";0;1;1;1;"0,34";0;0;0;"2020-12-14T23:38:20.241Z";"2022-06-14T12:49:33.065Z";"68";"0";"2";"61,2";"61,2";"";"";"1";"";"0,9";;1
"23001";"Tjap Kaki Tiga, Ketjap Medja 1L";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">444 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0,6 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0,4 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">108 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">79 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1,9 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">5,5 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table></div>";"Hauptlager";"Hauptlager";"";"";"";"";"8710161004510";"";"";"20000";"";0;1;1;1;"1";0;0;0;"2020-12-14T23:38:20.296Z";"2021-12-28T17:41:38.047Z";"0";"";"3,05";;"0";;;;;;;
"21079";"FINNA, Chilipaste mit Zwiebeln, 190 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><colgroup><col class=""col-1"" /><col class=""col-2"" /><col class=""col-1"" /><col class=""col-2"" /></colgroup>\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">281 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">25 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19,9 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">6,88 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">2,45 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<p>†</p>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Heinz ABC Indonesia <br /> Jalan Bendungan Walahar, RT.007/RW.002,<br /> Walahar, Klari, Kabupaten Karawang,<br /> Jawa Barat 41371, Indonesia. <br />p: +62 267 431431</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8991818100070";"FINNA";"";"20000";"";0;1;1;1;"0,354";0;0;0;"2020-12-14T23:38:20.340Z";"2022-06-18T11:52:02.681Z";"-118";"0";"3,75";;"0";"";"";"1";"";"2,1";;1
"21078";"FINNA, Chilipaste mit Garnelen, 190 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 10 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><colgroup><col class=""col-1"" /><col class=""col-2"" /><col class=""col-1"" /><col class=""col-2"" /></colgroup>\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">10</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">250 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<p></p>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Heinz ABC Indonesia <br /> Jalan Bendungan Walahar, RT.007/RW.002,<br /> Walahar, Klari, Kabupaten Karawang,<br /> Jawa Barat 41371, Indonesia. <br />p: (+62 267 431431</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8991818111090";"FINNA";"";"20000";"";0;1;1;1;"0,354";0;0;0;"2020-12-14T23:38:20.376Z";"2022-06-14T09:07:53.628Z";"-67";"0";"3,75";;"0";"";"";"1";"";"2,1";;1
"25007";"OH AIK GUAN, Sesame Oil, 150 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"OH AIK GUAN";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:38:20.421Z";"2021-12-28T17:41:40.762Z";"0";"";"3,57";;"0";;;;;;;
"21082";"DUA BELIBIS, Chilli Soﬂe, 535 ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">250 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">60 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">50 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">5,5 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Gunacipta Multirasa <br /> Jl. Faliman Jaya No. 1 Daan Mogot KM 19, Jurumudi - Tangerang 15124, Tangerang, Indonesia. <br />p: ( 6221) 544 2573-75</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8992984910272";"DUA BELIBIS";"";"20000";"";0;1;1;1;"0,535";0;0;0;"2020-12-14T23:38:20.476Z";"2022-06-18T13:15:37.285Z";"-59";"";"3,69";;"0";;;;;;;
