"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0";"Warenwert: Hauptlager";"Warenwert Gesamt:"
"28093";"NESIA, Emping S¸ﬂ, 150 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927122881336";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:23:58.503Z";"2022-06-26T11:13:41.544Z";"47";"0";"3,5";;;;;;;;;"0"
"28094";"NESIA, Emping Scharf, 150 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887646";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:23:58.545Z";"2022-06-26T11:04:46.455Z";"42";"0";"3,5";;;;;;;;;"0"
"28095";"BALAND, Tempe Chips 2x3cm, 250 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">347,99 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1,19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">1,10 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">76,60 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">7,48 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">10,22 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">2,94 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>†</p>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: Baland International B.V.<br />Radarweg 1, 1042 AA Amsterdam, Holland<br />p: 0031-(0)20-4482005</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992210100163";"BALANDBAMBU";"";"20000";"";0;1;1;1;"0,25";0;0;0;"2021-03-26T20:23:58.571Z";"2022-06-26T11:04:47.367Z";"50";"0";"3,5";;;;;;;;;"0"
"28096";"BALAND, Tempe Chips 5x7cm, 500 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">347,99 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1,19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">1,10 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">76,60 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">7,48 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">10,22 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">2,94 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>†</p>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: Baland International B.V.<br />Radarweg 1, 1042 AA Amsterdam, Holland<br />p: 0031-(0)20-4482005</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992844145318";"BALANDBAMBU";"";"20000";"";0;1;1;1;"0,5";0;0;0;"2021-03-26T20:23:58.598Z";"2022-06-26T11:04:48.248Z";"79";"0";"4,5";;;;;;;;;"0"
"32163";"KOBE, Boncabe Makaroni Crispy lv 15, 150 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">90 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">4 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">2 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">12 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">2 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">220 mg</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland: Indonesien</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8995899213247";"KOBE";"";"20000";"";0;1;1;1;"0,15";0;0;0;"2021-03-26T20:23:59.241Z";"2022-06-28T11:16:50.717Z";"31";"0";"2,69";;;;;;;;;"0"
"33022";"MONIKA, Palmfruecht gezuekert, 340 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Kalorien</td>\n<td class=""col-2"" style=""height:18px;"">190 kcal</td>\n<td class=""col-1"" style=""height:18px;"">Natrium</td>\n<td class=""col-2"" style=""height:18px;"">0 mg</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Fette gesamt</td>\n<td class=""col-2"" style=""height:18px;"">1 g</td>\n<td class=""col-1"" style=""height:18px;"">Kalium</td>\n<td class=""col-2"" style=""height:18px;"">0 mg</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">Ges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Kohlenhydrate gesamt</td>\n<td class=""col-2"" style=""height:18px;"">44 g</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Ballaststoffe</td>\n<td class=""col-2"" style=""height:18px;"">1,5 g</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">Einfach unges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Zucker</td>\n<td class=""col-2"" style=""height:18px;"">37 g</td>\n</tr>\n<tr style=""height:15px;"">\n<td class=""col-1 sub"" style=""height:15px;"">Trans</td>\n<td class=""col-2"" style=""height:15px;"">0 g</td>\n<td class=""col-1"" style=""height:15px;"">Eiweiﬂ</td>\n<td class=""col-2"" style=""height:15px;"">0 g</td>\n</tr>\n<tr class=""alt"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Cholesterin</td>\n<td class=""col-2"" style=""height:18px;"">0 mg</td>\n<td class=""col-1"" style=""height:18px;"">Salz</td>\n<td class=""col-2"" style=""height:18px;"">0,01 g</td>\n</tr>\n<tr class=""alt"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Vitamin A</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n<td class=""col-1"" style=""height:18px;"">Kalzium</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n</tr>\n<tr class=""last"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Vitamin C</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n<td class=""col-1"" style=""height:18px;"">Eisen</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland : Thailand</p>\n<p><strong>Importeur: Heuschen &amp; Schrouff OFT B.V</strong></p>\n<p>P.O Box 30202</p>\n<p>6370 KE Landgraaf - Niederlande</p>\n<p>Fax: 0031- (0)45-5338283</p>\n<p>Email: sales@heuschenschrouff.com/ Internet: <a href=""http://www.heuschenschrouff.com"">www.heuschenschrouff.com</a></p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"022392576154";"MONIKA";"";"20000";"";0;1;1;1;"0,636";0;0;0;"2021-03-26T20:23:59.271Z";"2022-06-26T11:14:40.375Z";"4";"0";"2,69";;;;;;;;;"0"
"35086";"KOEPOE-KOEPOE, Biji Selasih, 50 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8992984820113";"KOEPOE-KOEPOE";"";"20000";"";0;1;1;1;"0,06";0;0;0;"2021-03-26T20:23:59.575Z";"2022-06-26T11:16:42.153Z";"48";"0";"1,5";;;;;;;;;"0"
"35087";"NUTRIJELL, Jellypulver mit Hˆnigmelone-Geschmack, 15 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">10 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Frukto Oligosakarida</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Calsium</td>\n<td class=""col-2"">4 %</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin D</td>\n<td class=""col-2"">6 %</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<div class=""pd-ToggleBox__trigger""></div>\n<div class=""pd-ToggleBox__trigger"">Ursprungsland : Indonesien<br /> Hersteller/Importer: NESIA FOOD<br />ODER 2. 2491 DC DEN HAAG, NEDERLAND</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992933214116";"Nutrijell";"";"20000";"";0;1;1;1;"0,015";0;0;0;"2021-03-26T20:23:59.609Z";"2022-06-26T11:16:42.980Z";"21";"0";"1";;;;;;;;;"0"
"35088";"NUTRIJELL, Jellypulver mit Guava-Geschmack, 15 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">10 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Frukto Oligosakarida</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Calsium</td>\n<td class=""col-2"">4 %</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin D</td>\n<td class=""col-2"">6 %</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<div class=""pd-ToggleBox__trigger""></div>\n<div class=""pd-ToggleBox__trigger"">Ursprungsland : Indonesien<br /> Hersteller/Importer: NESIA FOOD<br />ODER 2. 2491 DC DEN HAAG, NEDERLAND</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992933217117";"Nutrijell";"";"20000";"";0;1;1;1;"0,015";0;0;0;"2021-03-26T20:23:59.638Z";"2022-06-26T11:16:43.913Z";"69";"0";"1";;;;;;;;;"0"
"35090";"NUTRIJELL, Jellypulver mit Mango-Geschmack, 15 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">10 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Frukto Oligosakarida</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Calsium</td>\n<td class=""col-2"">4 %</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin D</td>\n<td class=""col-2"">6 %</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n</div>\n<div class=""pd-ToggleBox__trigger""></div>\n<div class=""pd-ToggleBox__trigger"">Ursprungsland :†Indonesien<br /> Hersteller/Importer: NESIA FOOD<br />ODER 2. 2491 DC DEN HAAG, NEDERLAND</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992933216110";"Nutrijell";"";"20000";"";0;1;1;1;"0,015";0;0;0;"2021-03-26T20:23:59.695Z";"2022-06-26T11:16:45.725Z";"14";"0";"1";;;;;;;;;"0"
"36025";"NARCISSUS, Litchi in leichten Sirup 567g";"";"Hauptlager";"Hauptlager";"";"";"";"";"6901009370009";"";"";"20000";"";0;1;1;1;"0,654";0;0;0;"2021-03-26T20:23:59.725Z";"2022-06-26T11:10:57.933Z";"5";"0";"2,19";;;;;;;;;"0"
"38021";"Treiber Tofu, Frittiert Tofu, 350 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"4260316130112";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:00.146Z";"2022-06-26T11:11:52.432Z";"10";"0";"2,5";;;;;;;;;"0"
"39049";"BDMP, Gefrorene Zitronengras, 100 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8851035826002";"BDMP";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:00.375Z";"2022-06-26T11:11:54.078Z";"23";"0";"2,5";;;;;;;;;"0"
"39050";"SPRING HOME, TYJ SPRING ROLL PASTRY 50 Sheets (190mmx190mm), 550g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Kalorien</td>\n<td class=""col-2"" style=""height:18px;"">300 kcal†</td>\n<td class=""col-1"" style=""height:18px;"">Natrium</td>\n<td class=""col-2"" style=""height:18px;"">0 mg</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Fette gesamt</td>\n<td class=""col-2"" style=""height:18px;"">1 g</td>\n<td class=""col-1"" style=""height:18px;"">Kalium</td>\n<td class=""col-2"" style=""height:18px;"">0 mg</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">† †Ges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Kohlenhydrate gesamt</td>\n<td class=""col-2"" style=""height:18px;"">70 g</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Ballaststoffe</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n</tr>\n<tr style=""height:18px;"">\n<td class=""col-1 sub"" style=""height:18px;"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"" style=""height:18px;"">0 g</td>\n<td class=""col-1"" style=""height:18px;"">Zucker</td>\n<td class=""col-2"" style=""height:18px;"">3 g</td>\n</tr>\n<tr style=""height:15px;"">\n<td class=""col-1 sub"" style=""height:15px;"">† †Trans</td>\n<td class=""col-2"" style=""height:15px;"">0 g</td>\n<td class=""col-1"" style=""height:15px;"">Eiweiﬂ</td>\n<td class=""col-2"" style=""height:15px;"">0 g</td>\n</tr>\n<tr class=""alt"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Cholesterin</td>\n<td class=""col-2"" style=""height:18px;"">†0 mg</td>\n<td class=""col-1"" style=""height:18px;"">Salz</td>\n<td class=""col-2"" style=""height:18px;"">0,65 g</td>\n</tr>\n<tr class=""alt"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Vitamin A</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n<td class=""col-1"" style=""height:18px;"">Kalzium</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n</tr>\n<tr class=""last"" style=""height:18px;"">\n<td class=""col-1"" style=""height:18px;"">Vitamin C</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n<td class=""col-1"" style=""height:18px;"">Eisen</td>\n<td class=""col-2"" style=""height:18px;"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland : Singapore†<br /> Hersteller/Importer: Tee Yih Jia Food Manufacturing Pte., Ltd.<br />1 Senoko Rd., Tee Yih Jia Building Singapore 758134<br />p: +65 6880 9888†<br /> e: tyj@tyjfood.com</p>\n</div>\n<p></p>";"Hauptlager";"Hauptlager";"";"";"";"";"8888003190506";"SPRING HOME";"";"20000";"";0;1;1;1;"0,5";0;0;0;"2021-03-26T20:24:00.402Z";"2022-06-26T11:11:54.963Z";"19";"0";"2,59";;;;;;;;;"0"
"51056";"IDN.CO, Indonesischer Spezialische Kaffee TORAJA, 200 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8997234000598";"IDN.CO";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:01.239Z";"2022-06-26T11:08:20.565Z";"5";"0";"9,49";;;;;;;;;"0"
"70046";"Nesia, Cendol Sieb 26 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927122886980";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.658Z";"2022-06-26T11:09:12.471Z";"21";"0";"3";;;;;;;;;"0"
"70047";"NESIA, Stein Kugel (Cobek), 15 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887509";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.695Z";"2022-06-26T11:15:44.599Z";"3";"0";"15";;;;;;;;;"0"
"70048";"NESIA, Ausstechformen f¸r Chiffon Backform, 23 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887851";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.727Z";"2022-06-26T11:15:45.426Z";"8";"0";"6";;;;;;;;;"0"
"70049";"JAWA, Ausstechformen f¸r Chiffon Backform, 28 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927277121318";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.755Z";"2022-06-26T11:15:46.276Z";"15";"0";"8,5";;;;;;;;;"0"
"81019";"Cap Tawon, Minyak Gosok EE, 60 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8997916248836";"CAP TAWON";"";"10000";"";0;1;1;1;"0,162";0;0;0;"2021-03-26T20:24:02.987Z";"2022-06-26T11:09:13.431Z";"10";"0";"6,5";;;;;;;;;"0"
"81020";"CAP LANG, Minyak Urut GPU, 60 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8993176110104";"CAP LANG";"";"20000";"";0;1;1;1;"0,06";0;0;0;"2021-03-26T20:24:03.025Z";"2022-06-26T11:15:30.353Z";"9";"0";"6";;;;;;;;;"0"
"39046";"Lumpia Tsingtao, 30pcsx15gr, 450gr";"";"Hauptlager";"Hauptlager";"";"";"";"";"8717703642025";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:28.742Z";"2022-06-26T11:11:53.242Z";"3";"0";"2,99";"";"";"1";"";"1,54";;1;"4,62";"4,62"
